link,listing_title,listing_mileage,primary_price,deal_gauge,exterior_color,interior_color,drivetrain,mpg,fuel_type,transmission,engine,vin,stock_number,vehicle_history,seller_name,price_history
https://www.cars.com/vehicledetail/ac709e70-4b92-4c65-94b9-6d18f440964f/,2020 Subaru Forester Touring,"15,656 mi.","$35,795",This is a good deal.,Jasper Green Metallic,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAXC4LH496517,6SR1013,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('8/02/22', 'Listed', '$38,943'), ('4/29/23', '-$1,680', '$37,263'), ('10/09/23', '-$1,468', '$35,795')]"
https://www.cars.com/vehicledetail/441e1113-5c45-4860-b9c8-2c8ad8c8e212/,2021 Subaru Forester Touring,"19,931 mi.","$35,981",This is a good deal.,Magnetite Gray Metallic,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAXC9MH412774,6SR1008,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Schomp Subaru,"[('8/02/22', 'Listed', '$39,528'), ('4/29/23', '-$2,772', '$36,756'), ('10/09/23', '-$775', '$35,981')]"
https://www.cars.com/vehicledetail/52a8b703-ccbd-4b3b-8aee-67620256f950/,2020 Subaru Crosstrek Limited,"8,010 mi.","$33,920",This is a good deal.,Crystal Black Silica,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTANC7LH272597,6SR1086,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$34,719'), ('7/14/22', '-$599', '$34,120'), ('8/03/22', '-$193', '$33,927'), ('8/14/22', '-$957', '$32,970'), ('8/20/22', '-$529', '$32,441'), ('8/22/22', '+$1,479', '$33,920')]"
https://www.cars.com/vehicledetail/1545e9d6-1f2b-40ce-a144-e8db27c9b682/,2020 Subaru Forester Touring,"15,509 mi.","$33,989",Good Deal $420 under,Crimson Red Pearl,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAXC0LH482212,6SR1054,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('8/02/22', 'Listed', '$38,364'), ('8/29/22', '-$767', '$37,597'), ('4/29/23', '-$3,000', '$34,597'), ('5/31/23', '-$608', '$33,989')]"
https://www.cars.com/vehicledetail/80fcbdd1-2758-4f29-9c07-5b30762fdcd3/,2020 Subaru Forester Base (CVT),"19,546 mi.","$27,471",Good Deal $544 under,Crystal Black Silica,Gray,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKADC5LH519307,6SR1068,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$31,026'), ('4/29/23', '-$3,000', '$28,026'), ('8/02/23', '-$555', '$27,471')]"
https://www.cars.com/vehicledetail/a5a66ac4-e104-4233-8076-0fce039348e0/,2020 Subaru Forester Sport,"8,344 mi.","$33,905",This is a good deal.,Crystal White Pearl,Gray,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKARC8LH423227,6SR1072,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('8/02/22', 'Listed', '$35,849'), ('8/29/22', '-$433', '$35,416'), ('4/29/23', '-$511', '$34,905'), ('10/09/23', '-$1,000', '$33,905')]"
https://www.cars.com/vehicledetail/65ff5600-bd17-4320-b6f1-4bb6e3c98b93/,2020 Subaru Forester Limited,"17,040 mi.","$32,981",This is a good deal.,Crystal White Pearl,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAUC5LH435052,6SR1084,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$38,053'), ('8/03/22', '-$666', '$37,387'), ('8/26/22', '-$1,703', '$35,684'), ('8/29/22', '-$282', '$35,402'), ('9/06/22', '-$405', '$34,997'), ('9/12/22', '+$1,180', '$36,177'), ('4/29/23', '-$1,690', '$34,487'), ('7/26/23', '-$1,417', '$33,070')]"
https://www.cars.com/vehicledetail/20dea996-d35f-49d1-a4a1-6453cd4fb026/,2020 Subaru Legacy Limited,"24,413 mi.","$29,982",This is a fair deal. Why?,Crystal Black Silica,Ivory,All-wheel Drive,27–35,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S3BWAN60L3012307,6SR1018,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('8/02/22', 'Listed', '$33,065'), ('4/29/23', '-$1,600', '$31,465'), ('10/09/23', '-$1,483', '$29,982')]"
https://www.cars.com/vehicledetail/efe34872-70b3-4ddb-ab44-5a0a4613ef3a/,2020 Subaru Outback Limited,"19,392 mi.","$34,981",This is a good deal.,Ice Silver Metallic,Gray,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTANC8L3244602,6SR1029,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$38,265'), ('4/29/23', '-$1,000', '$37,265'), ('10/09/23', '-$2,284', '$34,981')]"
https://www.cars.com/vehicledetail/d3357937-2eb7-48b3-b2eb-ccc5aa7a1da2/,2020 Subaru Outback Premium,"24,245 mi.","$31,487",This is a good deal.,Magnetite Gray Metallic,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTACC8L3259104,6SR1010,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Schomp Subaru,"[('6/27/22', 'Listed', '$34,189'), ('8/02/22', '-$995', '$33,194'), ('4/29/23', '-$220', '$32,974'), ('10/09/23', '-$1,487', '$31,487')]"
https://www.cars.com/vehicledetail/be059850-f3fe-44dc-b8b9-ef6263847b63/,2022 Subaru Outback Premium,"2,893 mi.","$35,973",This is a fair deal. Why?,Abyss Blue Pearl,Gray,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTADC0N3111868,6SR1031,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('8/02/22', 'Listed', '$36,904'), ('4/01/23', '+$769', '$37,673'), ('4/29/23', '-$1,000', '$36,673'), ('10/09/23', '-$700', '$35,973')]"
https://www.cars.com/vehicledetail/d4fb6c96-7916-4810-a384-43b17caed056/,2020 Subaru Crosstrek Limited,"7,651 mi.","$32,981",This is a fair deal. Why?,Ice Silver Metallic,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAMC7L8244736,6SR1087,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$34,600'), ('7/14/22', '-$624', '$33,976'), ('8/03/22', '-$191', '$33,785'), ('8/14/22', '-$875', '$32,910'), ('8/20/22', '+$811', '$33,721'), ('10/09/23', '-$740', '$32,981')]"
https://www.cars.com/vehicledetail/e15d4d4f-7cb8-4894-ab04-2a12eb8f8608/,2020 Subaru Crosstrek Limited,"16,685 mi.","$30,997",Good Deal $11 under,Pure Red,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAMCXLH262597,6SR1051,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$33,539'), ('2/25/23', '+$220', '$33,759'), ('4/29/23', '-$2,000', '$31,759'), ('5/31/23', '-$762', '$30,997')]"
https://www.cars.com/vehicledetail/b759a787-a846-47ac-99da-fabf93f91577/,2021 Subaru Forester Premium,"9,237 mi.","$31,304",Good Deal $205 under,Crystal Black Silica,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAFC3MH510054,6SR1078,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('8/02/22', 'Listed', '$34,219'), ('4/29/23', '-$2,261', '$31,958'), ('9/14/23', '-$654', '$31,304')]"
https://www.cars.com/vehicledetail/1a4efd84-ba9d-4000-bfa1-9d6942a19ee3/,2022 Subaru Outback Premium,"6,529 mi.","$33,949",This is a good deal.,Crystal White Pearl,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTACC9N3119551,6SR1057,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('8/02/22', 'Listed', '$36,826'), ('9/14/23', '-$2,877', '$33,949')]"
https://www.cars.com/vehicledetail/6d3c4dce-c49d-4c8d-99cf-8c8c3bf495d2/,2020 Subaru Outback Limited,"23,947 mi.","$33,525",This is a fair deal. Why?,Crystal Black Silica,Ivory,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTANC1L3194206,6SR1033,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$37,587'), ('5/31/23', '-$4,062', '$33,525')]"
https://www.cars.com/vehicledetail/9cdd5486-fd75-4b6b-a526-18c628796c0f/,2020 Subaru Forester Touring,"19,741 mi.","$35,441",This is a good deal.,Horizon Blue Pearl,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAXC3LH449866,6SR1074,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$39,206'), ('8/03/22', '-$1,113', '$38,093'), ('8/29/22', '-$817', '$37,276'), ('10/09/23', '-$1,835', '$35,441')]"
https://www.cars.com/vehicledetail/bc519869-f43f-4095-b967-4f2a724154bd/,2021 Subaru Forester Touring,"9,223 mi.","$35,462",Good Deal $22 under,Magnetite Gray Metallic,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAXC7MH530046,6SR1035,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Schomp Subaru,"[('8/02/22', 'Listed', '$39,550'), ('4/29/23', '-$2,052', '$37,498'), ('5/31/23', '-$1,518', '$35,980'), ('10/09/23', '-$518', '$35,462')]"
https://www.cars.com/vehicledetail/dd86b6bf-bf21-47ba-aebd-2323b2b628ea/,2020 Subaru Forester Touring,"16,269 mi.","$33,248",This is a good deal.,Crystal White Pearl,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAXC8LH441407,6SR1053,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('8/02/22', 'Listed', '$38,513'), ('4/29/23', '-$3,900', '$34,613'), ('5/31/23', '-$668', '$33,945'), ('10/09/23', '-$697', '$33,248')]"
https://www.cars.com/vehicledetail/99efe37a-e10d-47d0-a9f1-df2f06df0a86/,2020 Subaru Forester Limited,"31,252 mi.","$34,708",This is a good deal.,Crystal White Pearl,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKASC5LH443106,6SR1020,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$36,966'), ('8/14/22', '-$1,258', '$35,708'), ('4/29/23', '-$1,000', '$34,708')]"
https://www.cars.com/vehicledetail/c8fb2cf1-8288-472f-a062-0e2f3ae21be5/,2020 Subaru Forester Base (CVT),"41,365 mi.","$26,992",This is a good deal.,Crystal Black Silica,Gray,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKADC4LH442462,6SP4104,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Schomp Subaru,"[('6/27/22', 'Listed', '$29,990'), ('10/09/23', '-$2,998', '$26,992')]"
https://www.cars.com/vehicledetail/056c8b5a-0ba0-49ae-ba38-652e87ac5ecb/,2019 Subaru Forester Limited,"25,914 mi.","$31,525",This is a good deal.,Dark Gray Metallic,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAUC9KH421685,6SP4196,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$34,912'), ('8/02/22', '-$205', '$34,707'), ('4/29/23', '-$2,021', '$32,686'), ('10/09/23', '-$1,161', '$31,525')]"
https://www.cars.com/vehicledetail/20f800b5-cd28-4504-9909-1b5cbe3dd9ef/,2019 Subaru Forester Touring,"34,165 mi.","$30,392",This is a good deal.,Dark Gray Metallic,Saddle Brown,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAWC1KH494627,6SP4151,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$36,149'), ('8/02/22', '-$1,180', '$34,969'), ('4/29/23', '-$2,000', '$32,969'), ('7/26/23', '-$978', '$31,991'), ('9/14/23', '-$1,599', '$30,392')]"
https://www.cars.com/vehicledetail/f3734092-4d77-4ce6-9b66-f6e4b8b806ce/,2019 Subaru Forester Limited,"25,663 mi.","$32,733",This is a good deal.,Dark Gray Metallic,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKASC5KH405325,6SP4090,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$35,296'), ('8/03/22', '-$563', '$34,733'), ('4/29/23', '-$2,000', '$32,733')]"
https://www.cars.com/vehicledetail/e6b39ac8-f0c2-4583-ab72-8289d4feed67/,2021 Subaru Forester Touring,"16,200 mi.","$35,421",This is a good deal.,Ice Silver Metallic,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAXC6MH479008,6SL1151,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Schomp Subaru,"[('6/11/22', 'Listed', '$42,796'), ('6/12/22', '-$523', '$42,273'), ('7/12/22', '-$3,362', '$38,911'), ('11/22/22', '-$2,241', '$36,670'), ('4/29/23', '-$1,249', '$35,421')]"
https://www.cars.com/vehicledetail/c2532d31-f74c-4c88-a434-2c42a8e0de11/,2020 Subaru Crosstrek Limited,"29,037 mi.","$32,598",This is a good deal.,Sunshine Orange,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTANC4LH220182,6SP4096,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$32,972'), ('8/14/22', '-$374', '$32,598')]"
https://www.cars.com/vehicledetail/9e0b37c7-5a54-4471-93c8-7b297237bf3e/,2019 Subaru Crosstrek 2.0i Limited,"32,723 mi.","$26,920",Good Deal $270 under,Dark Gray Metallic,Gray,All-wheel Drive,27–33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAMC1KH202657,6SP4205,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$32,546'), ('8/03/22', '-$799', '$31,747'), ('2/24/23', '-$1,251', '$30,496'), ('4/29/23', '-$682', '$29,814'), ('5/26/23', '-$439', '$29,375'), ('7/06/23', '-$1,503', '$27,872'), ('9/13/23', '-$1,274', '$26,598'), ('9/26/23', '-$600', '$25,998'), ('10/10/23', '-$500', '$25,498'), ('10/22/23', '+$1,422', '$26,920')]"
https://www.cars.com/vehicledetail/9978bc29-8097-4435-8ed1-19ba0df5bbae/,2019 Subaru Crosstrek 2.0i Limited,"23,650 mi.","$29,118",Good Deal $233 under,Ice Silver Metallic,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAMC9KH296318,6SP4108,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$33,419'), ('8/03/22', '-$790', '$32,629'), ('4/29/23', '-$1,635', '$30,994'), ('10/09/23', '-$1,876', '$29,118')]"
https://www.cars.com/vehicledetail/ea6060db-ed0a-4129-8035-2273bb097a1e/,2019 Subaru Forester Sport,"30,221 mi.","$31,442",This is a good deal.,Dark Gray Metallic,Gray,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAKCXKH406082,6SP4147,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$34,836'), ('8/03/22', '-$901', '$33,935'), ('4/29/23', '-$2,493', '$31,442')]"
https://www.cars.com/vehicledetail/802ac9c0-faeb-4cb6-ac35-71182ee77e6c/,2019 Subaru Forester Touring,"26,896 mi.","$31,991",Great Deal $982 under,Crystal White Pearl,Black,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAWC7KH466332,6SP4144,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$37,040'), ('8/02/22', '-$1,098', '$35,942'), ('4/29/23', '-$1,290', '$34,652'), ('10/09/23', '-$2,661', '$31,991')]"
https://www.cars.com/vehicledetail/fb8fbfda-c03b-4e9c-9f08-fb87e93e6f71/,2019 Subaru Forester Sport,"33,000 mi.","$31,982",This is a good deal.,Dark Blue Pearl,Gray,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAPC7KH499751,6SP4149,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$34,441'), ('8/03/22', '-$929', '$33,512'), ('4/29/23', '-$776', '$32,736'), ('10/09/23', '-$754', '$31,982')]"
https://www.cars.com/vehicledetail/2a46d558-b99c-401f-bcbc-1e4ac64bf50f/,2020 Subaru Crosstrek Premium,"30,581 mi.","$28,462",This is a good deal.,Crystal White Pearl,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAPC2L8265988,6SP4102,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('8/02/22', 'Listed', '$31,520'), ('8/19/22', '+$967', '$32,487'), ('4/29/23', '-$3,525', '$28,962'), ('9/14/23', '-$500', '$28,462')]"
https://www.cars.com/vehicledetail/4983015d-eca0-478d-865a-01d406717ac8/,2019 Subaru Outback 2.5i (CVT),"33,840 mi.","$29,249",This is a good deal.,Ice Silver Metallic,Black,All-wheel Drive,25–32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSABC6K3324907,6SP4134,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$32,537'), ('8/03/22', '-$1,306', '$31,231'), ('4/29/23', '-$1,992', '$29,239'), ('5/31/23', '-$727', '$28,512'), ('8/02/23', '+$1,469', '$29,981'), ('9/14/23', '-$732', '$29,249')]"
https://www.cars.com/vehicledetail/283a80c9-cd5f-4617-9a36-cb5aae25963c/,2019 Subaru Crosstrek 2.0i Premium,"43,847 mi.","$27,333",This is a good deal.,Crystal White Pearl,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTACC4KH267701,6SP4091,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$29,408'), ('8/03/22', '-$1,295', '$28,113'), ('5/31/23', '-$780', '$27,333')]"
https://www.cars.com/vehicledetail/11f0164a-e441-4e37-b144-9b584a350024/,2019 Subaru Crosstrek 2.0i Premium,"22,238 mi.","$28,205",Good Deal $28 under,Sunshine Orange,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTACC9K8313619,6SP4099,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$30,391'), ('8/03/22', '-$1,186', '$29,205'), ('4/29/23', '-$1,000', '$28,205')]"
https://www.cars.com/vehicledetail/ae03d13d-9805-4c5c-a76f-ec47f060dbf2/,2019 Subaru Outback 2.5i Premium,"32,759 mi.","$27,982",Good Deal $11 under,Ice Silver Metallic,Black,All-wheel Drive,25–32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSAFC9K3275437,6SP4103,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('6/27/22', 'Listed', '$31,139'), ('8/02/22', '-$440', '$30,699'), ('8/19/22', '+$1,841', '$32,540'), ('4/29/23', '-$2,600', '$29,940'), ('10/09/23', '-$1,958', '$27,982')]"
https://www.cars.com/vehicledetail/b34ad732-6ab3-4132-8ce3-ab3fad5dd101/,2016 Subaru WRX Base,"170,025 mi.","$15,995",This is a fair deal. Why?,Blue,Carbon Black,All-wheel Drive,20–27,Gasoline,Manual,"2L H-4 gasoline direct injection, DOHC, variable valve control,",JF1VA1B62G9820022,22-174,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Better Cars,"[('6/08/23', 'Listed', '$16,995'), ('11/10/23', '-$1,000', '$15,995')]"
https://www.cars.com/vehicledetail/464142d6-6112-4293-a7b2-52ae091b6870/,2018 Ford Edge Titanium,"70,128 mi.","$25,950",This is a good deal.,Silver,Black,All-wheel Drive,20–27,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,2FMPK4K88JBC14605,KBB3927,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",Custom Cars West,"[('8/02/22', 'Listed', '$27,950'), ('9/10/22', '-$1,000', '$26,950'), ('4/04/23', '-$1,000', '$25,950')]"
https://www.cars.com/vehicledetail/238495f7-a393-4f19-83b2-ae3ab2368bd6/,2016 Mercedes-Benz CLS-Class CLS 400 4MATIC,"50,460 mi.","$24,999","Great Deal $3,048 under",Black,Black,All-wheel Drive,19–26,Gasoline,7-Speed Shiftable Automatic,"3L V-6 gasoline direct injection, DOHC, variable valve control,",WDDLJ6HB2GA167764,167764,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Key Auto Denver,"[('7/29/22', 'Listed', '$32,999'), ('10/30/22', '-$2,000', '$30,999'), ('5/22/23', '-$1,000', '$29,999'), ('9/27/23', '-$3,000', '$26,999'), ('10/11/23', '-$2,000', '$24,999')]"
https://www.cars.com/vehicledetail/c87411b4-1a7b-486c-9bfc-d1c3814937c7/,2019 INFINITI QX50 Luxe,"37,765 mi.","$29,499","Great Deal $1,126 under",Chestnut Bronze,Graphite,All-wheel Drive,24–30,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC Turbo,3PCAJ5M32KF125721,12721,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",CTS Auto,"[('7/23/22', 'Listed', '$34,999'), ('8/23/22', '-$500', '$34,499'), ('9/26/22', '-$500', '$33,999'), ('1/04/23', '-$4,000', '$29,999'), ('1/09/23', '-$500', '$29,499'), ('5/20/23', '+$500', '$29,999'), ('6/10/23', '-$100', '$29,899'), ('6/16/23', '-$200', '$29,699'), ('6/29/23', '-$100', '$29,599'), ('7/15/23', '-$100', '$29,499')]"
https://www.cars.com/vehicledetail/1ede83fd-183b-4319-9540-f073a7088bc6/,2019 Ford Expedition Max XLT,"75,529 mi.","$33,487",This is a good deal.,Silver,Black,Four-wheel Drive,16–21,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJK1JT6KEA28478,B46144,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Family Trucks and Vans,"[('7/15/22', 'Listed', '$43,387'), ('8/16/22', '-$1,000', '$42,387'), ('11/02/22', '-$1,000', '$41,387'), ('12/17/22', '-$1,000', '$40,387'), ('4/29/23', '-$950', '$39,437'), ('7/21/23', '-$2,950', '$36,487'), ('9/03/23', '-$3,000', '$33,487')]"
